"TIME","GEO","GEO_LABEL","UNIT","UNIT_LABEL","INDIC","INDIC_LABEL","Value"
"2007M11","NZ","New Zealand","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","103.81"
"2007M11","NZ","New Zealand","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","104.03"
"2007M11","RU","Russia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","91.96"
"2007M11","RU","Russia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","93.03"
"2007M12","EA19","Euro area (19 countries)","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","105.37"
"2007M12","EA19","Euro area (19 countries)","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","106.14"
"2007M12","EU28","European Union (current composition)","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","116.43"
"2007M12","EU28","European Union (current composition)","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","115.35"
"2007M12","BE","Belgium","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.19"
"2007M12","BE","Belgium","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","101.01"
"2007M12","BG","Bulgaria","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","93.88"
"2007M12","BG","Bulgaria","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","94.90"
"2007M12","CZ","Czechia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","94.61"
"2007M12","CZ","Czechia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","95.24"
"2007M12","DK","Denmark","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","99.82"
"2007M12","DK","Denmark","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","100.52"
"2007M12","DE","Germany (until 1990 former territory of the FRG)","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","104.26"
"2007M12","DE","Germany (until 1990 former territory of the FRG)","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","105.07"
"2007M12","EE","Estonia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","97.60"
"2007M12","EE","Estonia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","98.93"
"2007M12","IE","Ireland","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","107.44"
"2007M12","IE","Ireland","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","107.94"
"2007M12","EL","Greece","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","97.53"
"2007M12","EL","Greece","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","98.67"
"2007M12","ES","Spain","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","101.17"
"2007M12","ES","Spain","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","102.20"
"2007M12","FR","France","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","102.53"
"2007M12","FR","France","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","103.52"
"2007M12","HR","Croatia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","98.84"
"2007M12","HR","Croatia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","100.04"
"2007M12","IT","Italy","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","102.14"
"2007M12","IT","Italy","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","103.13"
"2007M12","CY","Cyprus","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","99.72"
"2007M12","CY","Cyprus","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","101.61"
"2007M12","LV","Latvia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","96.47"
"2007M12","LV","Latvia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","98.20"
"2007M12","LT","Lithuania","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","93.65"
"2007M12","LT","Lithuania","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","95.45"
"2007M12","LU","Luxembourg","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","98.95"
"2007M12","LU","Luxembourg","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","99.64"
"2007M12","HU","Hungary","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.74"
"2007M12","HU","Hungary","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","101.58"
"2007M12","MT","Malta","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.06"
"2007M12","MT","Malta","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","101.61"
"2007M12","NL","Netherlands","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.30"
"2007M12","NL","Netherlands","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","100.93"
"2007M12","AT","Austria","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","102.15"
"2007M12","AT","Austria","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","102.93"
"2007M12","PL","Poland","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","106.24"
"2007M12","PL","Poland","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","107.16"
"2007M12","PT","Portugal","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","102.62"
"2007M12","PT","Portugal","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","103.52"
"2007M12","RO","Romania","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","107.11"
"2007M12","RO","Romania","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","108.00"
"2007M12","SI","Slovenia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","99.11"
"2007M12","SI","Slovenia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","100.12"
"2007M12","SK","Slovakia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","90.11"
"2007M12","SK","Slovakia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","90.82"
"2007M12","FI","Finland","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.06"
"2007M12","FI","Finland","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","101.42"
"2007M12","SE","Sweden","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","101.77"
"2007M12","SE","Sweden","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","102.56"
"2007M12","UK","United Kingdom","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","119.66"
"2007M12","UK","United Kingdom","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","120.76"
"2007M12","NO","Norway","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","96.61"
"2007M12","NO","Norway","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","97.24"
"2007M12","CH","Switzerland","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","88.50"
"2007M12","CH","Switzerland","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","89.11"
"2007M12","TR","Turkey","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","99.69"
"2007M12","TR","Turkey","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","101.33"
"2007M12","US","United States","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","97.29"
"2007M12","US","United States","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","98.04"
"2007M12","JP","Japan","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","78.78"
"2007M12","JP","Japan","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","81.02"
"2007M12","AU","Australia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","93.94"
"2007M12","AU","Australia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","93.86"
"2007M12","BR","Brazil","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","87.00"
"2007M12","BR","Brazil","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","87.83"
"2007M12","CA","Canada","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","101.55"
"2007M12","CA","Canada","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","101.94"
"2007M12","CN","China including Hong Kong","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","90.64"
"2007M12","CN","China including Hong Kong","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","89.72"
"2007M12","HK","Hong Kong","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.74"
"2007M12","HK","Hong Kong","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","102.76"
"2007M12","KR","South Korea","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","118.50"
"2007M12","KR","South Korea","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","121.55"
"2007M12","MX","Mexico","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","106.53"
